TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
1,29:37.4,62.4,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
1,29:38.0,63.0,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
1,29:38.7,63.7,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
1,29:39.3,64.3,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,-0.7341073 1.187874 20.32991
1,29:39.3,64.3,Hit,NO_TARGET,RIFLE,SPHERE,-0.6054323 1.522868 20.30642
1,29:42.3,67.3,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
1,29:42.9,67.9,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
1,29:43.3,68.3,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-3.218651E-06 5.667489 10.14119
1,29:43.3,68.3,Hit,NO_TARGET,RIFLE,SPHERE,0.007875168 5.877707 10.01833
1,29:45.8,70.8,Hit,NO_TARGET,RIFLE,SPHERE,-0.31761 5.943229 30.57804
1,29:45.8,70.8,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.0002147258 5.820074 30.6228
1,29:48.3,73.3,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,-1.141532 3.489376 30.0969
1,29:48.3,73.3,Hit,NO_TARGET,RIFLE,SPHERE,-0.8263966 3.427961 30.08879
1,29:51.3,76.3,Hit,NO_TARGET,RIFLE,SPHERE,-0.4716273 4.192083 19.88406
1,29:51.3,76.3,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.1984558 4.32178 19.89071
1,29:54.0,79.0,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
1,29:54.9,79.9,Hit,NO_TARGET,RIFLE,SPHERE,-4.13966 3.876271 9.062084
1,29:54.9,79.9,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-3.991691 4.041783 9.099623
